kmer,importance
kmer_4771,0.0063413805
kmer_6108,0.006341023
kmer_9214,0.006340587
kmer_3265,0.0063398737
kmer_6672,0.0063395347
kmer_5055,0.0063389987
kmer_7008,0.006337792
kmer_9075,0.0063376604
kmer_2746,0.0063370736
kmer_7728,0.0063363155
kmer_2364,0.0063345926
kmer_6020,0.0063344506
kmer_7802,0.006333452
kmer_9171,0.0063332943
kmer_8778,0.006332922
kmer_7348,0.0063328487
kmer_3240,0.0063312612
kmer_5931,0.006331199
kmer_9912,0.006330653
kmer_7443,0.0063304384
kmer_9053,0.006330298
kmer_5847,0.0063294014
kmer_5853,0.006329321
kmer_3206,0.006328965
kmer_5887,0.0063289395
kmer_9034,0.0063288077
kmer_9942,0.0063285907
kmer_3394,0.006328544
kmer_9067,0.0063284882
kmer_4230,0.0063284873
kmer_5573,0.00632833
kmer_9924,0.006327945
kmer_237,0.006327743
kmer_7163,0.00632773
kmer_9020,0.0063277185
kmer_1594,0.0063274326
kmer_8045,0.0063263956
kmer_6572,0.006326205
kmer_4823,0.0063255066
kmer_1963,0.006325426
kmer_8304,0.006325023
kmer_4625,0.0063247494
kmer_284,0.0063244393
kmer_4249,0.0063237133
kmer_7847,0.0063233827
kmer_410,0.006323064
kmer_7747,0.006322763
kmer_8390,0.0063226623
kmer_9032,0.006322307
kmer_6362,0.0063218744
kmer_8588,0.006321463
kmer_8030,0.0063214595
kmer_2447,0.0063209822
kmer_3231,0.006320872
kmer_9413,0.006320716
kmer_6210,0.006320488
kmer_2397,0.0063203764
kmer_9665,0.006319651
kmer_5966,0.006319322
kmer_5479,0.006318235
kmer_8630,0.0063179056
kmer_9536,0.0063177827
kmer_6328,0.0063177734
kmer_4070,0.006317556
kmer_9974,0.006317469
kmer_6473,0.0063174153
kmer_9818,0.006317046
kmer_6385,0.006316505
kmer_1368,0.006316041
kmer_4920,0.006315497
kmer_7719,0.0063150455
kmer_9686,0.006314139
kmer_9400,0.0063128
kmer_7243,0.006312601
kmer_6173,0.0063124076
kmer_8566,0.0063122883
kmer_5983,0.0063121696
kmer_9320,0.0063121184
kmer_8844,0.006311953
kmer_6397,0.006311719
kmer_3315,0.0063113975
kmer_6928,0.006311274
kmer_4048,0.006311148
kmer_4441,0.006310951
kmer_6507,0.0063106962
kmer_9870,0.006310551
kmer_1680,0.0063105
kmer_8798,0.0063103964
kmer_7631,0.0063103125
kmer_8756,0.0063101477
kmer_4115,0.0063097035
kmer_5021,0.006309226
kmer_928,0.0063089193
kmer_8095,0.006308479
kmer_6244,0.006307676
kmer_5452,0.0063067595
kmer_1440,0.0063067353
kmer_8332,0.006305994
kmer_6880,0.0063056857
kmer_3312,0.0063043153
kmer_5675,0.0063039856
kmer_9535,0.006303669
kmer_2528,0.0063032247
kmer_3171,0.006302658
kmer_9208,0.006302345
kmer_2651,0.006302197
kmer_4233,0.0063020587
kmer_4966,0.0063020275
kmer_6234,0.0063016363
kmer_6254,0.0063009886
kmer_6952,0.0063009104
kmer_644,0.0063004056
kmer_5533,0.0062998584
kmer_7014,0.0062997723
kmer_4250,0.0062996736
kmer_6771,0.006299556
kmer_9679,0.006299463
kmer_2172,0.006299354
kmer_1100,0.006299236
kmer_8724,0.0062986366
kmer_3487,0.0062985937
kmer_5737,0.0062985425
kmer_9178,0.006296993
kmer_5779,0.0062968503
kmer_4420,0.0062967795
kmer_7171,0.0062966417
kmer_1531,0.0062962812
kmer_7586,0.006296158
kmer_3775,0.0062961513
kmer_4938,0.0062958053
kmer_8378,0.006294989
kmer_6965,0.0062949024
kmer_5927,0.0062948912
kmer_4684,0.006294629
kmer_9049,0.00629457
kmer_5170,0.0062945164
kmer_7866,0.006294191
kmer_5131,0.0062939674
kmer_3697,0.006293248
kmer_5456,0.0062932186
kmer_942,0.006292922
kmer_5137,0.0062927315
kmer_10,0.006292717
kmer_7395,0.006292574
kmer_2396,0.006292449
kmer_693,0.006292387
kmer_9548,0.0062922095
kmer_6379,0.0062921294
kmer_9079,0.0062918304
kmer_9274,0.0062915958
kmer_9991,0.0062912838
kmer_6334,0.0062909923
kmer_9431,0.006290724
kmer_8904,0.006290666
kmer_3745,0.006290271
kmer_5765,0.0062900567
kmer_7975,0.0062900134
kmer_6937,0.0062893145
kmer_7763,0.0062883687
kmer_6779,0.006288357
kmer_951,0.006287154
kmer_7206,0.0062867748
kmer_9064,0.0062864893
kmer_3886,0.006286453
kmer_8455,0.006286065
kmer_9986,0.0062860018
kmer_8552,0.0062854975
kmer_991,0.006285305
kmer_1111,0.0062846183
kmer_6741,0.006283988
kmer_8381,0.006283801
kmer_8000,0.0062833065
kmer_9469,0.006283001
kmer_8912,0.0062828627
kmer_7179,0.006282544
kmer_6338,0.0062825424
kmer_9688,0.006282336
kmer_8330,0.0062821386
kmer_2244,0.0062816353
kmer_8628,0.0062811985
kmer_4097,0.0062810974
kmer_7267,0.0062810783
kmer_9672,0.0062801754
kmer_6340,0.0062800786
kmer_1187,0.0062798997
kmer_9183,0.0062797144
kmer_2801,0.0062789144
kmer_8757,0.0062780865
kmer_7909,0.006277638
kmer_8306,0.006277386
kmer_7664,0.0062769246
kmer_3194,0.0062766518
kmer_2980,0.006276206
kmer_8142,0.006276066
kmer_4303,0.0062759435
kmer_3086,0.006275476
kmer_2537,0.0062750266
kmer_7478,0.0062746215
kmer_2957,0.0062744245
kmer_2027,0.006274256
kmer_2338,0.006274211
kmer_6102,0.0062739183
kmer_6618,0.0062738433
kmer_4737,0.0062738257
kmer_8256,0.0062736846
kmer_5494,0.0062736003
kmer_3816,0.006273066
kmer_443,0.0062726256
kmer_5925,0.0062719127
kmer_2988,0.0062718564
kmer_9562,0.006271705
kmer_6085,0.0062712315
kmer_5686,0.0062706796
kmer_8583,0.006270408
kmer_9004,0.006270123
kmer_5551,0.0062698247
kmer_3653,0.006269387
kmer_4962,0.0062690987
kmer_6997,0.0062689492
kmer_660,0.006268827
kmer_1840,0.006268742
kmer_9855,0.006267927
kmer_7750,0.006267111
kmer_1050,0.00626662
kmer_8855,0.006266193
kmer_3551,0.0062660202
kmer_5875,0.0062653087
kmer_4763,0.0062652896
kmer_9167,0.0062652417
kmer_8333,0.0062649027
kmer_2350,0.006264831
kmer_2394,0.006264785
kmer_7988,0.00626453
kmer_6478,0.006264025
kmer_6885,0.0062639387
kmer_8006,0.006263877
kmer_8517,0.006263859
kmer_1369,0.006263723
kmer_2143,0.006262686
kmer_3460,0.0062625036
kmer_6973,0.006262112
kmer_2004,0.0062618284
kmer_5759,0.0062612775
kmer_3107,0.0062612626
kmer_4485,0.0062610977
kmer_2897,0.0062610283
kmer_8359,0.00626022
kmer_4864,0.0062600398
kmer_1853,0.0062588346
kmer_3091,0.0062587187
kmer_4957,0.0062583596
kmer_3246,0.006258222
kmer_5025,0.006256441
kmer_3423,0.0062563755
kmer_9941,0.0062562907
kmer_9271,0.0062560798
kmer_9893,0.006255583
kmer_6018,0.006255567
kmer_449,0.0062550674
kmer_3005,0.006255034
kmer_5162,0.006255012
kmer_5722,0.006254773
kmer_7907,0.006254177
kmer_5896,0.0062539326
kmer_3927,0.0062531116
kmer_4813,0.006252841
kmer_8189,0.006252539
kmer_7531,0.006251762
kmer_5736,0.0062517026
kmer_7977,0.006251692
kmer_5949,0.0062513715
kmer_8812,0.0062512443
kmer_3882,0.006250154
kmer_3156,0.006250131
kmer_441,0.0062499056
kmer_908,0.0062495065
kmer_6821,0.006248516
kmer_3484,0.0062482585
kmer_4369,0.0062482096
kmer_9401,0.0062480294
kmer_6267,0.0062478553
kmer_6088,0.0062476913
kmer_7172,0.006247633
kmer_3594,0.006247508
kmer_8850,0.0062475023
kmer_3622,0.0062474716
kmer_9604,0.006247276
kmer_8705,0.006247118
kmer_4439,0.006246693
kmer_9224,0.0062466064
kmer_4399,0.0062458892
kmer_5977,0.006245766
kmer_7752,0.0062456345
kmer_4056,0.00624543
kmer_7141,0.006245162
kmer_4850,0.00624477
kmer_5381,0.006244719
kmer_15,0.0062445463
kmer_9325,0.0062444643
kmer_6673,0.006244405
kmer_7269,0.0062440303
kmer_6144,0.0062438543
kmer_1216,0.0062437067
kmer_3391,0.0062423707
kmer_1597,0.006242275
kmer_4872,0.0062422
kmer_3164,0.006241909
kmer_3117,0.006241217
kmer_7457,0.0062409337
kmer_9892,0.0062409043
kmer_7738,0.006240842
kmer_3625,0.006240613
kmer_985,0.0062398934
kmer_9729,0.006239232
kmer_8454,0.0062388456
kmer_820,0.0062387763
kmer_3744,0.006238756
kmer_9255,0.006238398
kmer_1534,0.0062382524
kmer_6684,0.0062379465
kmer_3504,0.006237242
kmer_9184,0.006236872
kmer_4845,0.0062363343
kmer_7513,0.0062362277
kmer_124,0.006236168
kmer_9314,0.0062359027
kmer_8507,0.006234918
kmer_1989,0.006234632
kmer_5440,0.0062345564
kmer_3776,0.006234267
kmer_5125,0.006233886
kmer_7331,0.0062327557
kmer_9663,0.006232367
kmer_6851,0.006232224
kmer_8458,0.0062321955
kmer_6900,0.006231857
kmer_3455,0.0062315613
kmer_5562,0.006231462
kmer_3680,0.006230296
kmer_5338,0.006229853
kmer_3495,0.0062296316
kmer_3064,0.0062288935
kmer_5539,0.0062285876
kmer_6627,0.0062278965
kmer_6570,0.006227884
kmer_1102,0.006227802
kmer_4068,0.0062275813
kmer_3395,0.006227302
kmer_9885,0.0062271045
kmer_7385,0.006226881
kmer_9241,0.0062260926
kmer_2173,0.0062260586
kmer_6160,0.0062248
kmer_4963,0.0062245866
kmer_8362,0.006224565
kmer_9652,0.0062240358
kmer_3632,0.0062234034
kmer_5677,0.006222886
kmer_1183,0.0062225163
kmer_7956,0.006222311
kmer_6620,0.0062215105
kmer_2459,0.006221448
kmer_8549,0.006220828
kmer_3786,0.0062207575
kmer_9526,0.0062207356
kmer_9388,0.006220102
kmer_9826,0.006219617
kmer_7146,0.006219499
kmer_9838,0.0062192925
kmer_9904,0.0062189507
kmer_8233,0.006218545
kmer_6942,0.0062179836
kmer_9572,0.0062178085
kmer_5341,0.006217568
kmer_7665,0.0062174886
kmer_5795,0.0062168664
kmer_6266,0.0062163887
kmer_3790,0.006216084
kmer_3191,0.006214214
kmer_6363,0.0062140026
kmer_7810,0.006213971
kmer_7470,0.006213794
kmer_2356,0.0062120664
kmer_5011,0.0062110717
kmer_5503,0.0062109656
kmer_6314,0.006210276
kmer_6495,0.0062101358
kmer_9807,0.006210112
kmer_7910,0.0062095583
kmer_4940,0.0062094373
kmer_9815,0.0062093786
kmer_8730,0.0062092603
kmer_4088,0.006208898
kmer_5804,0.006208514
kmer_7718,0.0062080687
kmer_4272,0.0062077628
kmer_9000,0.0062066093
kmer_900,0.0062064505
kmer_8759,0.006206448
kmer_4322,0.00620611
kmer_4296,0.0062059476
kmer_3417,0.0062059015
kmer_7388,0.006205036
kmer_4315,0.0062045343
kmer_8106,0.006204399
kmer_4611,0.0062038875
kmer_8521,0.006203216
kmer_9889,0.0062031867
kmer_9443,0.0062030097
kmer_7479,0.006202604
kmer_5531,0.0062020817
kmer_5738,0.0062019075
kmer_6405,0.006201598
kmer_4340,0.006200582
kmer_6857,0.0062003774
kmer_1916,0.0062003
kmer_9822,0.006199626
kmer_1535,0.006199274
kmer_9563,0.0061986293
kmer_7883,0.0061985985
kmer_5739,0.006198548
kmer_4177,0.0061983312
kmer_2703,0.006198303
kmer_2131,0.006197269
kmer_9328,0.006197264
kmer_9911,0.006197127
kmer_9193,0.00619704
kmer_3555,0.006196732
kmer_7873,0.006196514
kmer_1665,0.006195949
kmer_9406,0.0061957305
kmer_3152,0.0061956975
kmer_5050,0.006195617
kmer_6945,0.006195091
kmer_8186,0.0061944653
kmer_9566,0.0061933
kmer_4542,0.006192915
kmer_6403,0.0061926986
kmer_3449,0.006192515
kmer_5139,0.006192391
kmer_4480,0.006192043
kmer_5276,0.0061917594
kmer_3777,0.006191726
kmer_8748,0.0061913948
kmer_7532,0.006191191
kmer_9832,0.006190649
kmer_9689,0.006190646
kmer_9063,0.0061903456
kmer_7103,0.0061896765
kmer_9533,0.0061893235
kmer_3553,0.0061889626
kmer_9903,0.0061885077
kmer_8909,0.0061884043
kmer_6661,0.006188113
kmer_6076,0.006188044
kmer_1341,0.0061878036
kmer_4155,0.006187777
kmer_8810,0.006187307
kmer_8119,0.0061867908
kmer_6564,0.006186131
kmer_5528,0.0061861062
kmer_3260,0.006185644
kmer_7720,0.0061855726
kmer_5703,0.0061849905
kmer_5830,0.0061847926
kmer_5687,0.006184502
kmer_4119,0.006184465
kmer_3660,0.006184173
kmer_4349,0.006183935
kmer_1043,0.0061831647
kmer_7743,0.0061829896
kmer_9964,0.006182824
kmer_3869,0.006181754
kmer_6092,0.0061811474
kmer_7257,0.0061806547
kmer_8675,0.0061804536
kmer_8667,0.0061800447
kmer_4436,0.006179904
kmer_8210,0.0061798994
kmer_451,0.006179898
kmer_3640,0.006179893
kmer_9065,0.006179798
kmer_5690,0.0061792745
kmer_7970,0.0061788866
kmer_8565,0.0061787954
kmer_6847,0.006178742
kmer_3557,0.006178511
kmer_8592,0.0061782235
kmer_9191,0.0061779185
kmer_6488,0.0061777458
kmer_8676,0.0061777276
kmer_9789,0.006176031
kmer_6828,0.0061753765
kmer_5846,0.0061749825
kmer_6399,0.006174969
kmer_3583,0.0061748447
kmer_6184,0.00617463
kmer_1261,0.0061743003
kmer_5434,0.0061740917
kmer_7491,0.0061735325
kmer_620,0.0061730854
kmer_6690,0.00617274
kmer_7203,0.006171301
kmer_4031,0.0061712754
kmer_6602,0.006171044
kmer_4663,0.006170978
kmer_9068,0.0061708386
kmer_6352,0.0061702887
kmer_2653,0.0061696703
kmer_9367,0.0061695054
kmer_446,0.0061693615
kmer_6996,0.0061692777
kmer_7252,0.0061687753
kmer_6625,0.006168728
kmer_6884,0.0061679683
kmer_5869,0.0061678444
kmer_9321,0.0061655454
kmer_1970,0.006165422
kmer_9230,0.006164923
kmer_8849,0.006164804
kmer_9718,0.006164588
kmer_5191,0.006164003
kmer_9012,0.0061638565
kmer_5441,0.0061636223
kmer_2343,0.006163323
kmer_14,0.006163067
kmer_8585,0.0061629047
kmer_6353,0.006162618
kmer_6056,0.00616261
kmer_5412,0.006162523
kmer_4814,0.006162458
kmer_8790,0.006162086
kmer_9201,0.0061617456
kmer_9316,0.0061615515
kmer_9891,0.0061612306
kmer_5919,0.0061610825
kmer_3863,0.0061609084
kmer_5469,0.0061608353
kmer_4707,0.006159619
kmer_6960,0.0061592762
kmer_8349,0.00615915
kmer_7898,0.0061587584
kmer_8206,0.006158468
kmer_6179,0.0061578033
kmer_5498,0.006157501
kmer_7317,0.006157023
kmer_2393,0.006156699
kmer_9228,0.006156263
kmer_9256,0.0061556348
kmer_549,0.0061554075
kmer_4270,0.0061545386
kmer_2341,0.006154538
kmer_7614,0.006154149
kmer_2749,0.0061540017
kmer_4539,0.0061539556
kmer_5734,0.006153859
kmer_3393,0.006153756
kmer_7817,0.0061535123
kmer_2320,0.0061531984
kmer_3688,0.0061527533
kmer_4171,0.006152562
kmer_8152,0.006152514
kmer_8156,0.0061511956
kmer_7989,0.00615094
kmer_9709,0.006150847
kmer_8397,0.0061508105
kmer_2478,0.0061507737
kmer_9383,0.0061504296
kmer_7874,0.006150138
kmer_7969,0.0061494703
kmer_2637,0.0061493474
kmer_6634,0.006148713
kmer_9371,0.0061481115
kmer_1563,0.006148064
kmer_8422,0.0061471933
kmer_7912,0.0061464147
kmer_5438,0.0061448687
kmer_9955,0.0061447322
kmer_232,0.0061444878
kmer_8901,0.006143774
kmer_8946,0.0061437464
kmer_8370,0.006143638
kmer_6947,0.006142913
kmer_6609,0.0061425874
kmer_8374,0.006141516
kmer_1564,0.0061412896
kmer_5532,0.006141272
kmer_8208,0.0061410847
kmer_9039,0.0061405813
kmer_6374,0.006140002
kmer_2385,0.0061398563
kmer_4705,0.006139386
kmer_1945,0.0061390703
kmer_5602,0.006138676
kmer_8056,0.006137927
kmer_2398,0.006136905
kmer_7197,0.0061367676
kmer_7574,0.006136752
kmer_6336,0.0061366893
kmer_1258,0.0061364905
kmer_4033,0.006136476
kmer_6512,0.0061360053
kmer_2949,0.0061355717
kmer_648,0.0061348802
kmer_8350,0.0061341054
kmer_5156,0.0061339373
kmer_5182,0.0061334367
kmer_2313,0.0061329775
kmer_8406,0.006132011
kmer_8310,0.006131683
kmer_1107,0.0061316355
kmer_4226,0.0061315643
kmer_6091,0.0061315326
kmer_5972,0.006131179
kmer_4209,0.0061296606
kmer_3681,0.006129522
kmer_9221,0.0061293817
kmer_9410,0.0061289268
kmer_2987,0.006128666
kmer_2893,0.0061285314
kmer_8111,0.006127037
kmer_4300,0.0061264946
kmer_5264,0.0061263335
kmer_6687,0.0061261836
kmer_6110,0.006126173
kmer_1966,0.006126085
kmer_7464,0.006125999
kmer_8437,0.006125851
kmer_6310,0.0061252075
kmer_6915,0.0061249873
kmer_3720,0.0061246557
kmer_7671,0.0061245756
kmer_4477,0.0061233
kmer_7798,0.006122951
kmer_1589,0.006121627
kmer_9044,0.006121402
kmer_9647,0.0061201854
kmer_7040,0.006120077
kmer_9111,0.006120019
kmer_6270,0.0061195046
kmer_4533,0.006118051
kmer_9266,0.006117894
kmer_6436,0.0061178817
kmer_8140,0.006117812
kmer_3578,0.00611744
kmer_3112,0.0061174096
kmer_8497,0.0061170286
kmer_3294,0.006116994
kmer_8726,0.006116984
kmer_5505,0.006116803
kmer_6529,0.006116344
kmer_8939,0.0061156903
kmer_8057,0.00611522
kmer_6850,0.0061150426
kmer_9721,0.0061143865
kmer_280,0.0061143776
kmer_9176,0.0061142854
kmer_8923,0.006114232
kmer_4683,0.0061138393
kmer_5985,0.006113825
kmer_6628,0.006113717
kmer_2606,0.0061136144
kmer_2942,0.006113563
kmer_9824,0.0061134477
kmer_9914,0.0061132866
kmer_9674,0.0061128405
kmer_5874,0.006112738
kmer_4319,0.006112492
kmer_8787,0.006112491
kmer_5198,0.006112212
kmer_2216,0.006111695
kmer_7472,0.0061115483
kmer_1030,0.006111081
kmer_3549,0.0061110803
kmer_5777,0.0061110375
kmer_5790,0.006111004
kmer_1104,0.0061105182
kmer_6906,0.0061103594
kmer_6838,0.006110157
kmer_2632,0.006109893
kmer_4172,0.006109354
kmer_5785,0.0061092484
kmer_9088,0.0061089164
kmer_7139,0.006108761
kmer_9209,0.0061086803
kmer_7633,0.00610863
kmer_6526,0.0061084297
kmer_9181,0.0061079687
kmer_1335,0.0061075026
kmer_5720,0.0061072186
kmer_4242,0.0061068884
kmer_2541,0.0061063333
kmer_4337,0.0061062896
kmer_6459,0.0061060702
kmer_5786,0.006105729
kmer_9503,0.006105126
kmer_7033,0.0061035873
kmer_4426,0.0061024553
kmer_5933,0.0061023724
kmer_9010,0.0061023547
kmer_6370,0.006102252
kmer_6538,0.0061021424
kmer_6240,0.0061017433
kmer_5926,0.006101735
kmer_2905,0.006101422
kmer_1363,0.006101407
kmer_7594,0.006101225
kmer_5048,0.0061011473
kmer_5729,0.006100984
kmer_2480,0.006100748
kmer_4220,0.006099778
kmer_1112,0.0060994243
kmer_2540,0.00609927
kmer_3450,0.006099205
kmer_6736,0.0060986555
kmer_2932,0.0060982876
kmer_4822,0.0060981014
kmer_4511,0.0060980944
kmer_4912,0.0060980627
kmer_8660,0.0060980255
kmer_4057,0.0060971715
kmer_4935,0.0060967435
kmer_7091,0.006096727
kmer_9865,0.0060965237
kmer_5774,0.0060961074
kmer_4666,0.0060959263
kmer_6428,0.006095916
kmer_5115,0.0060958853
kmer_2335,0.0060954704
kmer_4376,0.0060954583
kmer_2324,0.00609506
kmer_6950,0.006095025
kmer_1849,0.006094579
kmer_7290,0.006094551
kmer_8908,0.0060940245
kmer_2948,0.006094022
kmer_4129,0.006093929
kmer_5367,0.0060935295
kmer_4720,0.0060935034
kmer_7219,0.006091982
kmer_5386,0.0060916217
kmer_7329,0.0060911467
kmer_3437,0.0060910317
kmer_9743,0.0060904776
kmer_8612,0.0060898704
kmer_2136,0.0060893036
kmer_2549,0.0060890005
kmer_9732,0.006088909
kmer_9490,0.006088831
kmer_6936,0.006088517
kmer_3852,0.0060884715
kmer_6908,0.006087984
kmer_663,0.0060874335
kmer_6330,0.0060872757
kmer_4313,0.0060871937
kmer_6508,0.0060870172
kmer_6474,0.0060868887
kmer_4744,0.0060868836
kmer_5225,0.0060868626
kmer_7292,0.006086304
kmer_8262,0.0060857674
kmer_3751,0.0060853017
kmer_5698,0.0060851374
kmer_8315,0.006084058
kmer_6413,0.006083876
kmer_9979,0.006083771
kmer_6692,0.006083657
kmer_6360,0.00608329
kmer_8143,0.006082959
kmer_9461,0.006082955
kmer_4489,0.0060825
kmer_989,0.0060817874
kmer_1851,0.006081757
kmer_9322,0.006081522
kmer_3204,0.0060810116
kmer_1331,0.006080936
kmer_8042,0.006080918
kmer_6971,0.0060807066
kmer_1045,0.0060806833
kmer_6333,0.0060802
kmer_9270,0.006079878
kmer_4810,0.006079594
kmer_3219,0.006079407
kmer_8163,0.006078373
kmer_5178,0.0060780155
kmer_6180,0.0060775257
kmer_4422,0.0060773296
kmer_4281,0.006077142
kmer_6989,0.006076736
kmer_8696,0.0060761785
kmer_7180,0.0060759163
kmer_4514,0.0060755606
kmer_9573,0.006075461
kmer_9192,0.0060750176
kmer_7198,0.006074573
kmer_7999,0.00607365
kmer_9313,0.0060734847
kmer_7024,0.0060733617
kmer_4440,0.006073174
kmer_6893,0.0060728453
kmer_4205,0.0060724868
kmer_1161,0.006072385
kmer_9842,0.006072183
kmer_9605,0.0060720393
kmer_4495,0.006071623
kmer_3617,0.006071267
kmer_3636,0.006071258
kmer_219,0.0060710656
kmer_5748,0.0060701035
kmer_8950,0.0060699782
kmer_7330,0.0060696723
kmer_2389,0.0060692513
kmer_6368,0.00606849
kmer_7658,0.0060682963
kmer_8297,0.006068246
kmer_6782,0.0060679712
kmer_8415,0.0060679563
kmer_3589,0.0060679093
kmer_2485,0.0060674497
kmer_7381,0.006067131
kmer_6554,0.0060668252
kmer_4487,0.0060667866
kmer_3311,0.006065537
kmer_607,0.0060653873
kmer_4709,0.006065365
kmer_4447,0.0060653216
kmer_4937,0.006065319
kmer_1179,0.006065276
kmer_3923,0.0060652182
kmer_5902,0.0060646017
kmer_7289,0.0060645784
kmer_7820,0.0060644276
kmer_8164,0.0060644248
kmer_5151,0.006064421
kmer_6688,0.006064277
kmer_6904,0.006064185
kmer_9113,0.0060640224
kmer_6577,0.0060639926
kmer_8845,0.006063738
kmer_2278,0.006062764
kmer_2789,0.006062635
kmer_8141,0.0060626087
kmer_4476,0.006062267
kmer_5486,0.006062049
kmer_8654,0.0060619665
kmer_9165,0.0060617663
kmer_4548,0.006060147
kmer_3746,0.0060599945
kmer_2706,0.0060597993
kmer_6999,0.006059623
kmer_6815,0.0060590194
kmer_5421,0.006058754
kmer_6477,0.006058441
kmer_4377,0.006058364
kmer_8004,0.0060580596
kmer_8701,0.0060577355
kmer_3814,0.0060576717
kmer_7356,0.006057405
kmer_6890,0.0060569122
kmer_7260,0.006056797
kmer_7430,0.0060567074
kmer_7337,0.006056433
kmer_5752,0.0060553374
kmer_5410,0.006055227
kmer_6382,0.0060552047
kmer_7358,0.006054789
kmer_6567,0.0060545704
kmer_6693,0.0060543385
kmer_1674,0.006054287
kmer_6689,0.0060542775
kmer_3908,0.00605315
kmer_4245,0.0060531436
kmer_7266,0.006052629
kmer_4513,0.0060525127
kmer_9980,0.006052313
kmer_2139,0.0060519376
kmer_8501,0.006051078
kmer_7753,0.0060509965
kmer_4255,0.0060507706
kmer_6957,0.0060504307
kmer_8101,0.00605013
kmer_9112,0.0060496754
kmer_6682,0.0060496326
kmer_2849,0.0060496246
kmer_2744,0.0060495674
kmer_3842,0.0060492256
kmer_7355,0.0060490672
kmer_5380,0.0060488507
kmer_9592,0.0060487837
kmer_7544,0.0060481876
kmer_5152,0.0060479906
kmer_4958,0.006047689
kmer_7135,0.006047641
kmer_5169,0.006047024
kmer_8865,0.0060469843
kmer_8283,0.0060468502
kmer_7992,0.006046646
kmer_8835,0.0060465224
kmer_2800,0.0060460106
kmer_7666,0.0060460074
kmer_7911,0.0060458467
kmer_4766,0.006045169
kmer_5650,0.006044626
kmer_1969,0.0060446127
kmer_4387,0.0060443687
kmer_7186,0.0060443357
kmer_8767,0.006044122
kmer_4659,0.006043804
kmer_1364,0.0060437424
kmer_6987,0.0060433275
kmer_5940,0.006043323
kmer_3490,0.0060427454
kmer_6775,0.0060421303
kmer_8880,0.0060420195
kmer_9866,0.0060418434
kmer_3502,0.006041753
kmer_9206,0.006041704
kmer_4086,0.0060411724
kmer_7861,0.006041045
kmer_7512,0.006040877
kmer_6135,0.0060406527
kmer_8957,0.0060397354
kmer_1031,0.0060392846
kmer_9723,0.006039121
kmer_8368,0.0060390667
kmer_8647,0.006038994
kmer_5006,0.006038613
kmer_5179,0.006038586
kmer_7520,0.006038334
kmer_6279,0.006037686
kmer_9673,0.006037686
kmer_3646,0.0060376516
kmer_6842,0.0060372273
kmer_7092,0.0060360893
kmer_2984,0.0060351156
kmer_6174,0.0060349135
kmer_5597,0.0060347607
kmer_7386,0.0060345903
kmer_5788,0.006034572
kmer_7065,0.0060334844
kmer_1417,0.00603341
kmer_2978,0.006033192
kmer_4434,0.006033159
kmer_8183,0.0060328012
kmer_3467,0.0060326955
kmer_1449,0.0060323374
kmer_9156,0.006031827
kmer_6574,0.0060316673
kmer_1420,0.0060315793
kmer_4104,0.006031413
kmer_5136,0.0060309237
kmer_4780,0.006030695
kmer_5627,0.0060304333
kmer_1325,0.006030187
kmer_8034,0.006029863
kmer_5138,0.0060294787
kmer_3612,0.006029013
kmer_8524,0.0060285595
kmer_6148,0.00602817
kmer_4346,0.00602805
kmer_6354,0.006027699
kmer_4018,0.006027615
kmer_6834,0.006027475
kmer_7585,0.0060272566
kmer_1114,0.0060264836
kmer_453,0.0060259057
kmer_5140,0.006025425
kmer_6271,0.006025259
kmer_8799,0.006024958
kmer_2030,0.006024386
kmer_7858,0.006023176
kmer_9909,0.006022676
kmer_8492,0.0060222535
kmer_1108,0.0060218885
kmer_6958,0.0060218684
kmer_3831,0.006021588
kmer_9033,0.0060209497
kmer_2952,0.0060207066
kmer_2331,0.0060203
kmer_4503,0.006020293
kmer_6843,0.0060202084
kmer_9199,0.0060200924
kmer_6824,0.006019014
kmer_4644,0.0060188775
kmer_3687,0.0060187764
kmer_7085,0.006018731
kmer_2401,0.00601867
kmer_3807,0.0060185925
kmer_1422,0.006018545
kmer_3492,0.006018272
kmer_2536,0.006018051
kmer_1519,0.006017814
kmer_7681,0.006017407
kmer_8134,0.0060169436
kmer_9502,0.0060166926
kmer_5458,0.0060156737
kmer_1565,0.006015404
kmer_5020,0.006014683
kmer_6475,0.006014238
kmer_7200,0.0060141385
kmer_5962,0.0060139424
kmer_6402,0.006013886
kmer_1211,0.006013693
kmer_3422,0.006013271
kmer_3314,0.0060131736
kmer_8943,0.006012895
kmer_11,0.006012345
kmer_1934,0.006012126
kmer_5937,0.0060118884
kmer_6527,0.0060118507
kmer_4069,0.006011361
kmer_6949,0.006010781
kmer_5331,0.006010314
kmer_9680,0.006010283
kmer_1854,0.0060102083
kmer_7868,0.006010105
kmer_7599,0.0060093305
kmer_9546,0.0060087936
kmer_5761,0.0060087927
kmer_5743,0.006008645
kmer_8410,0.0060082898
kmer_9234,0.006008271
kmer_745,0.006008195
kmer_8351,0.0060079945
kmer_7175,0.006007251
kmer_5867,0.006006427
kmer_9868,0.006006134
kmer_7078,0.0060055354
kmer_7827,0.006005057
kmer_5599,0.006004474
kmer_1191,0.0060042995
kmer_1408,0.0060041733
kmer_9451,0.006003895
kmer_9527,0.00600351
kmer_5187,0.006003252
kmer_9702,0.006002774
