kmer,importance
kmer_8151,0.006406599
kmer_9170,0.006406516
kmer_9137,0.0064059184
kmer_7203,0.0064055887
kmer_9511,0.006405228
kmer_5283,0.006405038
kmer_9507,0.0064047417
kmer_6253,0.0064039133
kmer_9895,0.006402784
kmer_4176,0.006402303
kmer_5287,0.006401302
kmer_6215,0.006401279
kmer_4053,0.006400496
kmer_428,0.0064000874
kmer_8278,0.006398899
kmer_7970,0.0063973777
kmer_5708,0.006396782
kmer_1549,0.006395983
kmer_5926,0.0063948897
kmer_3000,0.0063946075
kmer_9380,0.006394086
kmer_8780,0.006393327
kmer_6679,0.006393272
kmer_7757,0.006393142
kmer_132,0.0063930834
kmer_3472,0.006392162
kmer_7602,0.0063919495
kmer_9990,0.0063913683
kmer_5397,0.0063905893
kmer_9374,0.0063880486
kmer_2285,0.006387201
kmer_7348,0.0063869483
kmer_867,0.0063854204
kmer_8463,0.006385378
kmer_2058,0.0063851736
kmer_8802,0.0063851275
kmer_9505,0.0063820337
kmer_4090,0.0063798386
kmer_8621,0.0063795997
kmer_4742,0.0063783373
kmer_8552,0.0063782833
kmer_9072,0.00637822
kmer_9366,0.0063776844
kmer_5150,0.006377321
kmer_8927,0.006374677
kmer_5405,0.0063745608
kmer_6004,0.006373032
kmer_5391,0.0063723465
kmer_9309,0.00637229
kmer_5153,0.006369326
kmer_5113,0.0063687908
kmer_7893,0.0063674576
kmer_9783,0.0063672448
kmer_5793,0.0063658985
kmer_7091,0.0063647577
kmer_8799,0.00636426
kmer_4200,0.0063642473
kmer_5246,0.006363891
kmer_8870,0.006362812
kmer_9901,0.0063626682
kmer_6669,0.00636079
kmer_6597,0.0063606068
kmer_7588,0.0063596875
kmer_6239,0.0063593625
kmer_7764,0.006359055
kmer_6689,0.006358681
kmer_8280,0.0063581723
kmer_8216,0.006358098
kmer_9602,0.0063578077
kmer_5146,0.0063565457
kmer_8618,0.0063556307
kmer_8446,0.006355179
kmer_2975,0.0063551716
kmer_7468,0.006353459
kmer_6437,0.0063520255
kmer_7622,0.0063503035
kmer_6436,0.006349107
kmer_2560,0.0063464795
kmer_8523,0.006346207
kmer_6140,0.00634572
kmer_7651,0.0063453964
kmer_4256,0.006345159
kmer_7621,0.006345076
kmer_4919,0.0063450686
kmer_9394,0.006344691
kmer_7083,0.0063446527
kmer_4599,0.0063434443
kmer_4011,0.0063429945
kmer_8054,0.0063421307
kmer_8639,0.0063420916
kmer_2619,0.006341345
kmer_5002,0.006341192
kmer_6351,0.0063409386
kmer_5924,0.0063392376
kmer_9388,0.006339161
kmer_4881,0.006336807
kmer_5556,0.006336673
kmer_5386,0.0063363197
kmer_8957,0.0063362652
kmer_6457,0.0063362275
kmer_9488,0.006335879
kmer_3316,0.0063353186
kmer_9745,0.0063353092
kmer_3001,0.006333933
kmer_7145,0.00633389
kmer_7732,0.006333411
kmer_8567,0.0063331947
kmer_6948,0.006331841
kmer_6357,0.0063310754
kmer_4556,0.006330591
kmer_4773,0.006330037
kmer_3771,0.0063292435
kmer_4783,0.0063277483
kmer_5298,0.0063273897
kmer_4997,0.0063270438
kmer_2162,0.006326613
kmer_1088,0.0063265115
kmer_7168,0.00632552
kmer_7894,0.006325265
kmer_9568,0.006324624
kmer_4880,0.0063243797
kmer_5020,0.006323937
kmer_5740,0.006323394
kmer_2626,0.006322731
kmer_9518,0.006321893
kmer_4096,0.006320679
kmer_5307,0.0063184956
kmer_7099,0.00631478
kmer_9916,0.006314709
kmer_7090,0.0063131093
kmer_8777,0.006312807
kmer_4308,0.0063125375
kmer_5105,0.0063125207
kmer_8309,0.006312038
kmer_9306,0.0063117445
kmer_2246,0.0063114795
kmer_7261,0.0063113584
kmer_8178,0.006311246
kmer_2386,0.006309494
kmer_3447,0.0063079847
kmer_2809,0.006307821
kmer_4400,0.006307506
kmer_4747,0.0063074566
kmer_5079,0.006307271
kmer_6635,0.006305523
kmer_720,0.0063054464
