kmer,importance
kmer_5233,0.009749579
kmer_6979,0.009749117
kmer_3636,0.009748501
kmer_3462,0.009748355
kmer_8777,0.009747603
kmer_9240,0.009747424
kmer_9830,0.009746749
kmer_9834,0.009743975
kmer_6526,0.009742789
kmer_4678,0.009742237
kmer_7980,0.009742025
kmer_6806,0.009740907
kmer_8783,0.009740855
kmer_7029,0.009740524
kmer_7895,0.009740038
kmer_8767,0.009739845
kmer_8251,0.009739542
kmer_2407,0.009739451
kmer_9696,0.00973937
kmer_7982,0.009736916
kmer_6482,0.009736632
kmer_3303,0.009735577
kmer_6586,0.009735457
kmer_9342,0.009734806
kmer_9335,0.0097336285
kmer_8546,0.009733191
kmer_8470,0.009732521
kmer_1268,0.009731657
kmer_8006,0.009730062
kmer_4444,0.009730018
kmer_7175,0.009728979
kmer_9934,0.009728654
kmer_9708,0.009728586
kmer_9529,0.00972806
kmer_6026,0.009727913
kmer_3715,0.009727907
kmer_8643,0.009727381
kmer_5955,0.009726614
kmer_6618,0.009725171
kmer_8563,0.009724019
kmer_9491,0.009723359
kmer_5114,0.009723084
kmer_2204,0.009722999
kmer_4663,0.009722662
kmer_8863,0.009722626
kmer_7602,0.009721939
kmer_6983,0.00972151
kmer_4771,0.00972084
kmer_4469,0.009720045
kmer_9273,0.009719863
kmer_7588,0.009717132
kmer_5577,0.009717005
kmer_6295,0.009715786
kmer_4793,0.009714178
kmer_4661,0.009713978
kmer_8857,0.009713436
kmer_5833,0.009713287
kmer_3671,0.009712593
kmer_4500,0.009711879
kmer_8473,0.009711854
kmer_7050,0.009710182
kmer_6697,0.009707655
kmer_7738,0.009707502
kmer_8772,0.009706076
kmer_4685,0.009705642
kmer_6115,0.009704876
kmer_5709,0.009700997
kmer_1276,0.009700648
kmer_9426,0.0097001055
kmer_499,0.009700015
kmer_6691,0.00969794
kmer_6975,0.00969751
kmer_8791,0.009697072
kmer_7597,0.009697043
kmer_5624,0.0096968515
kmer_4472,0.009696043
kmer_5623,0.009695853
kmer_321,0.009694398
kmer_9350,0.009694217
kmer_7345,0.009693875
kmer_66,0.009692825
kmer_3765,0.009691858
kmer_6947,0.009691688
kmer_6226,0.009691664
kmer_8764,0.009691548
kmer_6564,0.009691095
kmer_9793,0.009690873
kmer_8002,0.009690729
kmer_2689,0.009690456
kmer_5596,0.009689779
kmer_8119,0.0096892305
kmer_9734,0.009688943
kmer_9903,0.0096885525
kmer_9323,0.009688379
kmer_6276,0.00968797
kmer_7651,0.00968686
kmer_8351,0.009685019
kmer_6117,0.009682767
kmer_9328,0.009680842
kmer_6948,0.009680566
kmer_4403,0.009679902
kmer_8815,0.009679655
kmer_3204,0.009678796
kmer_5696,0.009678329
kmer_9697,0.009678146
kmer_5797,0.009678048
kmer_4571,0.00967802
kmer_902,0.00967799
kmer_8880,0.00967796
kmer_4988,0.009677918
kmer_5895,0.0096779065
kmer_6025,0.0096766995
kmer_4971,0.009676283
kmer_7238,0.009676082
kmer_3371,0.009674792
kmer_6682,0.009674517
kmer_9199,0.009674381
kmer_7571,0.0096707
kmer_7079,0.009670033
kmer_9777,0.009669609
kmer_9725,0.009667056
kmer_4883,0.009666189
kmer_9305,0.009666173
kmer_3307,0.009666048
kmer_3208,0.009663367
kmer_9490,0.009662937
kmer_9926,0.009661861
kmer_3609,0.009661341
kmer_7970,0.009661339
kmer_4684,0.009660609
kmer_8622,0.009660046
kmer_8345,0.009659414
kmer_4742,0.009659022
kmer_4451,0.009658859
kmer_6111,0.0096587
kmer_2824,0.00965847
kmer_2685,0.009656803
kmer_3794,0.009655487
kmer_8824,0.009652247
kmer_9148,0.009651689
kmer_7065,0.009651154
kmer_9024,0.009650698
kmer_7665,0.00965025
kmer_5629,0.009649972
kmer_9432,0.00964934
kmer_4775,0.009649329
kmer_5834,0.009648737
kmer_9774,0.00964769
kmer_4766,0.009647683
kmer_7899,0.009647203
kmer_7228,0.009647159
kmer_8591,0.009646745
kmer_8150,0.009645977
kmer_8095,0.009645498
kmer_303,0.009644954
kmer_9208,0.009644578
kmer_8313,0.009644183
kmer_3673,0.009643775
kmer_9657,0.009643059
kmer_4331,0.009642425
kmer_8555,0.009642312
kmer_5588,0.009641568
kmer_9422,0.009641423
kmer_9149,0.009640242
kmer_6212,0.009638964
kmer_5924,0.009637879
kmer_1416,0.009637869
kmer_7652,0.009636146
kmer_6288,0.009634821
kmer_9755,0.009634175
kmer_8063,0.009634155
kmer_82,0.009634082
kmer_8797,0.009632132
kmer_6434,0.009629429
kmer_8307,0.009628808
kmer_315,0.00962878
kmer_3804,0.00962868
kmer_9939,0.009628087
kmer_4662,0.009628033
kmer_9486,0.009627588
kmer_6301,0.00962279
kmer_5899,0.009622518
kmer_4132,0.00962237
kmer_8079,0.009622345
kmer_8374,0.009622148
kmer_7610,0.009622119
kmer_9485,0.009621681
kmer_5252,0.009621036
kmer_7198,0.009619968
kmer_7188,0.009619502
kmer_9158,0.009617018
kmer_9395,0.009617014
kmer_7668,0.009616594
kmer_2656,0.009615956
kmer_2291,0.009615896
kmer_4751,0.009615819
kmer_9907,0.00961556
kmer_8539,0.009614743
kmer_1900,0.009614701
kmer_330,0.009613306
kmer_9693,0.009612773
kmer_9924,0.009612587
kmer_9675,0.009612358
kmer_8065,0.009612122
kmer_4329,0.009611419
kmer_6560,0.009610593
kmer_9308,0.00961
kmer_7513,0.0096091805
kmer_8350,0.009607917
kmer_8268,0.009606214
kmer_9356,0.009605865
kmer_4140,0.00960566
kmer_1277,0.009604614
kmer_3217,0.009604426
kmer_1278,0.00960426
kmer_6694,0.009603816
kmer_7902,0.009603689
kmer_7178,0.009602876
kmer_6087,0.009602836
kmer_8595,0.009601498
kmer_5635,0.0096011115
kmer_6183,0.00960096
kmer_8117,0.009600293
kmer_5845,0.009596774
kmer_5985,0.00959644
kmer_8775,0.009595988
kmer_8626,0.009595865
kmer_98,0.00959544
kmer_8826,0.009595233
kmer_3669,0.009595122
kmer_9833,0.009594772
kmer_6632,0.009592846
kmer_8835,0.0095926905
kmer_6955,0.009592149
kmer_4672,0.009591453
kmer_8955,0.009591262
kmer_7997,0.00959015
kmer_9428,0.009590066
kmer_8537,0.009589466
kmer_5059,0.009588929
kmer_6470,0.009587663
