kmer,importance
kmer_2048,0.0072809006
kmer_8001,0.00727543
kmer_8252,0.0072687455
kmer_707,0.007266912
kmer_8240,0.007263922
kmer_344,0.0072506475
kmer_9458,0.007248524
kmer_4526,0.0072458005
kmer_5957,0.0072445436
kmer_5274,0.007241003
kmer_7706,0.0072322944
kmer_943,0.0072275912
kmer_9323,0.0072270455
kmer_4978,0.0072235013
kmer_7901,0.007216615
kmer_9095,0.0072147436
kmer_8616,0.0072114435
kmer_991,0.007199992
kmer_9327,0.0071998825
kmer_9321,0.0071989065
kmer_6515,0.00719694
kmer_2885,0.007192553
kmer_7040,0.007191514
kmer_5495,0.0071857846
kmer_1008,0.007184394
kmer_7464,0.0071836486
kmer_8356,0.0071833716
kmer_9085,0.0071791126
kmer_1105,0.0071747177
kmer_8751,0.0071711624
kmer_219,0.0071592894
kmer_9329,0.0071554217
kmer_9320,0.0071530393
kmer_4122,0.007145905
kmer_8449,0.007145318
kmer_9326,0.0071305865
kmer_7457,0.0071298284
kmer_2878,0.007122107
kmer_2327,0.007121163
kmer_5579,0.007120154
kmer_6371,0.007114608
kmer_4984,0.0071128085
kmer_9254,0.0071119866
kmer_9890,0.0071118223
kmer_7704,0.0071096807
kmer_1303,0.00710877
kmer_5230,0.0071068527
kmer_9136,0.0071052345
kmer_6105,0.007103376
kmer_5328,0.007100687
kmer_9675,0.0071005947
kmer_6747,0.0070986166
kmer_4974,0.0070968056
kmer_9088,0.0070957136
kmer_9094,0.0070901075
kmer_9200,0.0070869788
kmer_8357,0.007082839
kmer_8238,0.007073325
kmer_9683,0.00707199
kmer_8452,0.007070949
kmer_6152,0.0070709204
kmer_5842,0.0070702485
kmer_8455,0.0070665865
kmer_6830,0.0070604035
kmer_8023,0.0070593
kmer_1480,0.007054561
kmer_516,0.0070471624
kmer_5716,0.007044899
kmer_8137,0.00704334
kmer_9678,0.007041778
kmer_5271,0.0070402725
kmer_9487,0.0070400117
kmer_7512,0.0070383376
kmer_9990,0.0070381784
kmer_1846,0.0070357607
kmer_5951,0.007033368
kmer_7100,0.0070306673
kmer_945,0.0070305206
kmer_7653,0.0070291194
kmer_2191,0.0070278347
kmer_7711,0.007019887
kmer_238,0.0070172274
kmer_1587,0.007015518
kmer_4987,0.007014106
kmer_6097,0.007013724
kmer_5649,0.0070118723
kmer_7178,0.007010471
kmer_346,0.0070092245
kmer_1034,0.007006098
kmer_9091,0.007002729
kmer_3110,0.0070016203
kmer_8849,0.006998778
kmer_4954,0.006996566
kmer_9994,0.0069958097
kmer_2487,0.00699051
kmer_8363,0.006989047
kmer_8644,0.006984174
kmer_3723,0.006983296
kmer_222,0.0069795824
kmer_9093,0.0069743483
kmer_9072,0.006970114
kmer_454,0.0069693467
kmer_81,0.0069667534
kmer_7373,0.0069612595
kmer_6605,0.0069601573
kmer_9376,0.0069588916
kmer_9101,0.0069555147
kmer_517,0.006953752
kmer_9195,0.00694597
kmer_6155,0.006943236
kmer_6365,0.0069405204
kmer_6104,0.006939477
kmer_4711,0.0069378265
kmer_6283,0.0069317617
kmer_8637,0.0069308323
kmer_4750,0.00692986
kmer_9035,0.0069267196
kmer_227,0.0069192434
kmer_5525,0.006918203
kmer_5236,0.006918101
kmer_9818,0.0069163744
kmer_9468,0.006916332
kmer_1980,0.006915348
kmer_5946,0.006914585
kmer_8241,0.00691251
kmer_1272,0.006906927
kmer_7709,0.006903528
kmer_7903,0.0069023967
kmer_1852,0.0069004977
kmer_5582,0.006898444
kmer_7570,0.0068951324
kmer_4310,0.006894439
kmer_8233,0.0068913237
kmer_4859,0.0068907505
kmer_7656,0.0068903645
kmer_8021,0.0068900036
kmer_6290,0.006883022
kmer_5332,0.0068787606
kmer_9489,0.0068787388
kmer_1312,0.006878032
kmer_6745,0.0068762666
kmer_9465,0.006873176
kmer_9955,0.006873111
kmer_7862,0.006870061
kmer_9776,0.006866983
kmer_4710,0.0068664416
kmer_5389,0.006863671
kmer_8086,0.0068589495
kmer_8199,0.0068583405
kmer_7617,0.0068580145
kmer_9086,0.006855212
kmer_9301,0.0068499898
kmer_8939,0.0068488047
kmer_8014,0.0068461522
kmer_7571,0.0068461215
kmer_5004,0.0068450263
kmer_9490,0.0068448954
kmer_4251,0.006840173
kmer_5170,0.006836965
kmer_5001,0.0068322225
kmer_9457,0.006830674
kmer_6369,0.0068265693
kmer_4689,0.006826537
kmer_515,0.0068260776
kmer_2189,0.0068174344
kmer_9901,0.006814644
kmer_7553,0.006812595
kmer_9098,0.0068118037
kmer_8628,0.006811074
kmer_4296,0.0068075904
kmer_9894,0.006807503
kmer_7631,0.006807309
kmer_3848,0.006807146
kmer_223,0.006806038
kmer_9212,0.0068060323
kmer_990,0.006806002
kmer_5841,0.006805748
kmer_8082,0.0068037314
kmer_6358,0.006803252
kmer_7583,0.0068029673
kmer_9257,0.006802201
kmer_7995,0.0067985537
kmer_1097,0.0067950883
kmer_9992,0.006794738
kmer_5239,0.006793181
kmer_8239,0.0067920797
kmer_8642,0.0067903087
kmer_9864,0.006789689
kmer_4985,0.0067888913
kmer_7563,0.0067858924
kmer_5163,0.006785263
